Data Medicao,Temp_13h30
2018-03-07,
2018-03-08,
2018-03-09,
2018-03-10,
2018-03-11,
2018-03-12,
2018-03-13,
2018-03-14,
2018-03-15,
2018-03-16,
2018-03-17,
2018-03-18,
2018-03-19,
2018-03-20,
2018-03-21,
2018-03-22,
2018-03-23,
2018-03-24,
2018-03-25,
2018-03-26,
2018-03-27,
2018-03-28,
2018-03-29,
2018-03-30,26.0
2018-03-31,27.6
2018-04-01,28.35
2018-04-02,27.85
2018-04-03,28.8
2018-04-04,28.15
2018-04-05,28.45
2018-04-06,22.8
2018-04-07,26.25
2018-04-08,27.3
2018-04-09,27.85
2018-04-10,27.25
2018-04-11,26.75
2018-04-12,28.55
2018-04-13,24.3
2018-04-14,26.0
2018-04-15,25.9
2018-04-16,27.35
2018-04-17,27.5
2018-04-18,27.9
2018-04-19,28.2
2018-04-20,28.65
2018-04-21,28.35
2018-04-22,24.2
2018-04-23,26.65
2018-04-24,25.35
2018-04-25,24.1
2018-04-26,27.75
2018-04-27,28.5
2018-04-28,28.5
2018-04-29,27.5
2018-04-30,25.75
2018-05-01,25.65
2018-05-02,24.95
2018-05-03,26.5
2018-05-04,26.85
2018-05-05,26.1
2018-05-06,26.75
2018-05-07,25.35
2018-05-08,26.55
2018-05-09,27.6
2018-05-10,28.0
2018-05-11,27.6
2018-05-12,27.95
2018-05-13,26.9
2018-05-14,27.3
2018-05-15,26.45
2018-05-16,25.85
2018-05-17,26.3
2018-05-18,25.5
2018-05-19,26.25
2018-05-20,25.75
2018-05-21,26.4
2018-05-22,27.5
2018-05-23,27.45
2018-05-24,27.65
2018-05-25,24.45
2018-05-26,26.75
2018-05-27,26.7
2018-05-28,25.75
2018-05-29,25.2
2018-05-30,26.2
2018-05-31,25.6
2018-06-01,25.95
2018-06-02,27.65
2018-06-03,27.25
2018-06-04,26.65
2018-06-05,26.5
2018-06-06,26.25
2018-06-07,27.7
2018-06-08,25.05
2018-06-09,27.8
2018-06-10,25.75
2018-06-11,26.25
2018-06-12,27.3
2018-06-13,26.95
2018-06-14,25.2
2018-06-15,27.55
2018-06-16,26.6
2018-06-17,28.1
2018-06-18,27.9
2018-06-19,26.2
2018-06-20,26.85
2018-06-21,26.4
2018-06-22,26.7
2018-06-23,27.1
2018-06-24,24.65
2018-06-25,26.25
2018-06-26,27.2
2018-06-27,28.05
2018-06-28,26.9
2018-06-29,25.0
2018-06-30,26.55
2018-07-01,27.8
2018-07-02,28.4
2018-07-03,26.9
2018-07-04,27.25
2018-07-05,27.65
2018-07-06,27.5
2018-07-07,24.4
2018-07-08,25.6
2018-07-09,27.5
2018-07-10,26.0
2018-07-11,26.4
2018-07-12,28.4
2018-07-13,27.05
2018-07-14,25.6
2018-07-15,26.8
2018-07-16,26.35
2018-07-17,27.1
2018-07-18,26.2
2018-07-19,27.05
2018-07-20,26.05
2018-07-21,27.55
2018-07-22,27.2
2018-07-23,24.3
2018-07-24,24.35
2018-07-25,24.5
2018-07-26,26.15
2018-07-27,27.75
2018-07-28,26.3
2018-07-29,27.6
2018-07-30,27.65
2018-07-31,27.0
2018-08-01,28.35
2018-08-02,27.05
2018-08-03,26.6
2018-08-04,27.0
2018-08-05,27.5
2018-08-06,27.4
2018-08-07,28.0
2018-08-08,27.8
2018-08-09,28.8
2018-08-10,28.4
2018-08-11,27.65
2018-08-12,29.4
2018-08-13,28.25
2018-08-14,28.0
2018-08-15,28.2
2018-08-16,28.8
2018-08-17,27.6
2018-08-18,26.6
2018-08-19,27.1
2018-08-20,27.65
2018-08-21,27.5
2018-08-22,27.9
2018-08-23,27.25
2018-08-24,27.9
2018-08-25,28.4
2018-08-26,24.85
2018-08-27,27.0
2018-08-28,26.9
2018-08-29,26.0
2018-08-30,26.75
2018-08-31,27.7
2018-09-01,27.6
2018-09-02,27.35
2018-09-03,28.25
2018-09-04,28.25
2018-09-05,28.4
2018-09-06,27.9
2018-09-07,27.75
2018-09-08,27.35
2018-09-09,25.65
2018-09-10,29.6
2018-09-11,28.5
2018-09-12,28.75
2018-09-13,27.75
2018-09-14,28.1
2018-09-15,27.55
2018-09-16,29.0
2018-09-17,29.6
2018-09-18,29.4
2018-09-19,29.05
2018-09-20,28.7
2018-09-21,29.25
2018-09-22,28.6
2018-09-23,28.85
2018-09-24,30.1
2018-09-25,28.95
2018-09-26,29.75
2018-09-27,28.5
2018-09-28,28.8
2018-09-29,29.95
2018-09-30,30.1
2018-10-01,28.85
2018-10-02,29.75
2018-10-03,29.1
2018-10-04,29.25
2018-10-05,29.7
2018-10-06,27.1
2018-10-07,30.75
2018-10-08,28.9
2018-10-09,29.75
2018-10-10,29.65
2018-10-11,29.3
2018-10-12,29.25
2018-10-13,30.45
2018-10-14,29.35
2018-10-15,29.6
2018-10-16,28.05
2018-10-17,29.0
2018-10-18,29.6
2018-10-19,29.65
2018-10-20,31.1
2018-10-21,30.4
2018-10-22,30.55
2018-10-23,30.5
2018-10-24,30.15
2018-10-25,30.2
2018-10-26,31.3
2018-10-27,29.5
2018-10-28,29.75
2018-10-29,29.45
2018-10-30,29.25
2018-10-31,28.8
2018-11-01,29.75
2018-11-02,29.45
2018-11-03,30.15
2018-11-04,30.25
2018-11-05,30.4
2018-11-06,29.8
2018-11-07,29.35
2018-11-08,29.45
2018-11-09,29.85
2018-11-10,29.75
2018-11-11,29.6
2018-11-12,30.2
2018-11-13,30.75
2018-11-14,30.1
2018-11-15,29.95
2018-11-16,29.45
2018-11-17,30.6
2018-11-18,30.1
2018-11-19,30.5
2018-11-20,28.65
2018-11-21,29.95
2018-11-22,31.0
2018-11-23,29.3
2018-11-24,28.05
2018-11-25,30.15
2018-11-26,28.4
2018-11-27,25.8
2018-11-28,28.75
2018-11-29,29.4
2018-11-30,29.55
2018-12-01,30.05
2018-12-02,30.25
2018-12-03,29.25
2018-12-04,27.85
2018-12-05,30.0
2018-12-06,29.85
2018-12-07,30.0
2018-12-08,30.9
2018-12-09,30.25
2018-12-10,26.05
2018-12-11,29.6
2018-12-12,28.0
2018-12-13,27.9
2018-12-14,29.65
2018-12-15,29.3
2018-12-16,29.6
2018-12-17,27.6
2018-12-18,29.45
2018-12-19,29.75
2018-12-20,29.0
2018-12-21,29.45
2018-12-22,28.85
2018-12-23,29.1
2018-12-24,26.6
2018-12-25,27.65
2018-12-26,27.75
2018-12-27,28.45
2018-12-28,29.7
2018-12-29,28.55
2018-12-30,30.2
2018-12-31,30.15
2019-01-01,30.65
2019-01-02,29.65
2019-01-03,29.3
2019-01-04,29.85
2019-01-05,29.35
2019-01-06,26.65
2019-01-07,29.15
2019-01-08,26.75
2019-01-09,26.7
2019-01-10,26.85
2019-01-11,28.2
2019-01-12,29.85
2019-01-13,29.55
2019-01-14,28.85
2019-01-15,28.4
2019-01-16,30.4
2019-01-17,28.15
2019-01-18,25.75
2019-01-19,28.3
2019-01-20,28.95
2019-01-21,29.0
2019-01-22,28.75
2019-01-23,26.0
2019-01-24,28.95
2019-01-25,29.45
2019-01-26,29.2
2019-01-27,28.7
2019-01-28,29.4
2019-01-29,30.35
2019-01-30,29.15
2019-01-31,29.75
2019-02-01,29.95
2019-02-02,29.0
2019-02-03,29.9
2019-02-04,27.0
2019-02-05,27.35
2019-02-06,27.55
2019-02-07,28.45
2019-02-08,28.35
2019-02-09,28.9
2019-02-10,29.45
2019-02-11,30.05
2019-02-12,29.45
2019-02-13,28.35
2019-02-14,27.55
2019-02-15,29.35
2019-02-16,27.45
2019-02-17,27.85
2019-02-18,29.3
2019-02-19,29.8
2019-02-20,29.75
2019-02-21,28.3
2019-02-22,29.6
2019-02-23,30.0
2019-02-24,28.5
2019-02-25,29.45
2019-02-26,31.35
2019-02-27,28.3
2019-02-28,29.45
2019-03-01,29.65
2019-03-02,29.75
2019-03-03,27.95
2019-03-04,28.4
2019-03-05,28.9
2019-03-06,29.95
2019-03-07,30.7
2019-03-08,30.25
2019-03-09,30.65
2019-03-10,30.8
2019-03-11,30.15
2019-03-12,31.45
2019-03-13,29.55
2019-03-14,28.85
2019-03-15,28.65
2019-03-16,29.0
2019-03-17,30.05
2019-03-18,28.85
2019-03-19,28.25
2019-03-20,29.5
2019-03-21,28.4
2019-03-22,29.05
2019-03-23,30.3
2019-03-24,28.75
2019-03-25,28.45
2019-03-26,29.8
2019-03-27,29.5
2019-03-28,29.55
2019-03-29,29.75
2019-03-30,28.75
2019-03-31,26.35
2019-04-01,28.6
2019-04-02,27.6
2019-04-03,29.2
2019-04-04,27.6
2019-04-05,28.15
2019-04-06,27.9
2019-04-07,26.15
2019-04-08,27.7
2019-04-09,28.8
2019-04-10,27.9
2019-04-11,28.55
2019-04-12,28.65
2019-04-13,28.8
2019-04-14,28.0
2019-04-15,29.35
2019-04-16,29.15
2019-04-17,29.35
2019-04-18,29.9
2019-04-19,30.05
2019-04-20,29.45
2019-04-21,29.45
2019-04-22,29.2
2019-04-23,30.35
2019-04-24,29.2
2019-04-25,28.8
2019-04-26,29.15
2019-04-27,29.1
2019-04-28,29.4
2019-04-29,29.25
2019-04-30,28.4
2019-05-01,28.0
2019-05-02,28.05
2019-05-03,28.55
2019-05-04,28.75
2019-05-05,28.8
2019-05-06,29.45
2019-05-07,29.15
2019-05-08,27.25
2019-05-09,28.45
2019-05-10,28.1
2019-05-11,27.9
2019-05-12,26.95
2019-05-13,27.95
2019-05-14,28.8
2019-05-15,28.5
2019-05-16,25.75
2019-05-17,27.65
2019-05-18,27.55
2019-05-19,27.35
2019-05-20,28.15
2019-05-21,26.1
2019-05-22,27.5
2019-05-23,29.0
2019-05-24,27.8
2019-05-25,27.7
2019-05-26,28.6
2019-05-27,26.8
2019-05-28,27.9
2019-05-29,28.1
2019-05-30,28.45
2019-05-31,28.25
2019-06-01,27.45
2019-06-02,28.25
2019-06-03,27.0
2019-06-04,27.45
2019-06-05,28.1
2019-06-06,28.6
2019-06-07,28.2
2019-06-08,28.1
2019-06-09,28.05
2019-06-10,26.95
2019-06-11,26.55
2019-06-12,28.5
2019-06-13,26.1
2019-06-14,27.35
2019-06-15,27.9
2019-06-16,26.5
2019-06-17,24.35
2019-06-18,23.1
2019-06-19,26.65
2019-06-20,26.85
2019-06-21,27.6
2019-06-22,24.9
2019-06-23,27.7
2019-06-24,26.8
2019-06-25,26.6
2019-06-26,27.5
2019-06-27,27.4
2019-06-28,24.9
2019-06-29,25.05
2019-06-30,24.45
2019-07-01,26.15
2019-07-02,25.85
2019-07-03,25.6
2019-07-04,27.5
2019-07-05,27.35
2019-07-06,26.9
2019-07-07,27.15
2019-07-08,26.7
2019-07-09,25.9
2019-07-10,25.4
2019-07-11,26.0
2019-07-12,26.95
2019-07-13,25.15
2019-07-14,24.75
2019-07-15,25.75
2019-07-16,26.45
2019-07-17,26.5
2019-07-18,24.85
2019-07-19,25.55
2019-07-20,23.15
2019-07-21,22.55
2019-07-22,23.85
2019-07-23,24.3
2019-07-24,23.85
2019-07-25,25.0
2019-07-26,23.85
2019-07-27,24.3
2019-07-28,25.15
2019-07-29,24.0
2019-07-30,24.15
2019-07-31,26.4
2019-08-01,26.15
2019-08-02,24.25
2019-08-03,25.85
2019-08-04,26.2
2019-08-05,25.35
2019-08-06,25.35
2019-08-07,24.9
2019-08-08,25.35
2019-08-09,26.15
2019-08-10,26.25
2019-08-11,27.3
2019-08-12,26.1
2019-08-13,26.75
2019-08-14,26.7
2019-08-15,25.85
2019-08-16,24.55
2019-08-17,26.15
2019-08-18,24.3
2019-08-19,26.9
2019-08-20,27.25
2019-08-21,27.6
2019-08-22,27.55
2019-08-23,24.5
2019-08-24,26.25
2019-08-25,26.0
2019-08-26,26.3
2019-08-27,24.45
2019-08-28,26.9
2019-08-29,26.35
2019-08-30,28.05
2019-08-31,27.4
2019-09-01,28.5
2019-09-02,26.85
2019-09-03,26.2
2019-09-04,27.85
2019-09-05,27.45
2019-09-06,26.85
2019-09-07,28.0
2019-09-08,25.7
2019-09-09,27.0
2019-09-10,27.9
2019-09-11,28.45
2019-09-12,28.55
2019-09-13,27.55
2019-09-14,28.7
2019-09-15,28.55
2019-09-16,25.45
2019-09-17,26.75
2019-09-18,26.5
2019-09-19,29.15
2019-09-20,28.35
2019-09-21,29.0
2019-09-22,28.25
2019-09-23,29.05
2019-09-24,28.8
2019-09-25,28.75
2019-09-26,28.55
2019-09-27,28.45
2019-09-28,30.45
2019-09-29,28.4
2019-09-30,28.9
2019-10-01,28.6
2019-10-02,27.9
2019-10-03,29.65
2019-10-04,28.5
2019-10-05,29.15
2019-10-06,29.0
2019-10-07,28.45
2019-10-08,28.45
2019-10-09,28.95
2019-10-10,29.3
2019-10-11,29.25
2019-10-12,27.85
2019-10-13,30.0
2019-10-14,27.9
2019-10-15,29.4
2019-10-16,29.7
2019-10-17,28.95
2019-10-18,27.75
2019-10-19,28.65
2019-10-20,29.6
2019-10-21,28.25
2019-10-22,29.6
2019-10-23,30.6
2019-10-24,30.55
2019-10-25,31.0
2019-10-26,29.5
2019-10-27,30.25
2019-10-28,31.2
2019-10-29,29.25
2019-10-30,29.2
2019-10-31,30.2
2019-11-01,30.25
2019-11-02,30.4
2019-11-03,29.75
2019-11-04,29.1
2019-11-05,30.3
2019-11-06,30.6
2019-11-07,30.3
2019-11-08,30.05
2019-11-09,30.2
2019-11-10,30.2
2019-11-11,31.4
2019-11-12,30.6
2019-11-13,30.85
2019-11-14,30.25
2019-11-15,30.65
2019-11-16,30.45
2019-11-17,29.4
2019-11-18,29.75
2019-11-19,29.0
2019-11-20,30.0
2019-11-21,29.25
2019-11-22,29.6
2019-11-23,30.1
2019-11-24,31.8
2019-11-25,32.0
2019-11-26,30.1
2019-11-27,30.1
2019-11-28,29.9
2019-11-29,30.65
2019-11-30,30.5
2019-12-01,30.4
2019-12-02,31.45
2019-12-03,32.0
2019-12-04,31.35
2019-12-05,29.5
2019-12-06,31.35
2019-12-07,32.1
2019-12-08,30.65
2019-12-09,29.45
2019-12-10,29.6
2019-12-11,30.25
2019-12-12,30.5
2019-12-13,30.3
2019-12-14,30.75
2019-12-15,27.9
2019-12-16,30.05
2019-12-17,27.9
2019-12-18,29.85
2019-12-19,30.3
2019-12-20,29.6
2019-12-21,29.7
2019-12-22,30.65
2019-12-23,30.45
2019-12-24,30.95
2019-12-25,30.5
2019-12-26,29.4
2019-12-27,30.3
2019-12-28,29.05
2019-12-29,30.2
2019-12-30,29.4
2019-12-31,28.75
2020-01-01,25.9
2020-01-02,27.95
2020-01-03,29.2
2020-01-04,29.9
2020-01-05,29.35
2020-01-06,30.0
2020-01-07,29.7
2020-01-08,30.35
2020-01-09,30.8
2020-01-10,28.8
2020-01-11,29.35
2020-01-12,29.8
2020-01-13,30.75
2020-01-14,31.65
2020-01-15,29.5
2020-01-16,29.75
2020-01-17,30.7
2020-01-18,30.7
2020-01-19,29.6
2020-01-20,29.95
2020-01-21,28.5
2020-01-22,27.6
2020-01-23,29.1
2020-01-24,25.8
2020-01-25,29.15
2020-01-26,30.35
2020-01-27,30.65
2020-01-28,29.7
2020-01-29,30.05
2020-01-30,29.8
2020-01-31,29.25
2020-02-01,26.1
2020-02-02,27.45
2020-02-03,28.7
2020-02-04,28.55
2020-02-05,28.05
2020-02-06,27.65
2020-02-07,27.8
2020-02-08,28.95
2020-02-09,29.4
2020-02-10,29.95
2020-02-11,30.1
2020-02-12,29.35
2020-02-13,28.95
2020-02-14,29.95
2020-02-15,29.1
2020-02-16,29.95
2020-02-17,29.4
2020-02-18,28.95
2020-02-19,29.0
2020-02-20,29.0
2020-02-21,29.15
2020-02-22,28.85
2020-02-23,30.75
2020-02-24,29.05
2020-02-25,29.35
2020-02-26,29.65
2020-02-27,29.95
2020-02-28,29.0
2020-02-29,29.95
2020-03-01,29.0
2020-03-02,28.1
2020-03-03,27.65
2020-03-04,27.1
2020-03-05,28.1
2020-03-06,29.3
2020-03-07,29.35
2020-03-08,28.6
2020-03-09,29.15
2020-03-10,29.6
2020-03-11,28.75
2020-03-12,28.6
2020-03-13,27.85
2020-03-14,28.3
2020-03-15,27.9
2020-03-16,25.95
2020-03-17,28.15
2020-03-18,27.9
2020-03-19,26.95
2020-03-20,27.8
2020-03-21,29.2
2020-03-22,28.5
2020-03-23,26.5
2020-03-24,28.45
2020-03-25,26.85
2020-03-26,27.8
2020-03-27,28.6
2020-03-28,27.55
2020-03-29,28.65
2020-03-30,26.85
2020-03-31,28.15
2020-04-01,27.95
2020-04-02,28.55
2020-04-03,28.95
2020-04-04,28.9
2020-04-05,28.55
2020-04-06,28.7
2020-04-07,28.4
2020-04-08,29.3
2020-04-09,29.45
2020-04-10,28.8
2020-04-11,28.9
2020-04-12,28.95
2020-04-13,28.7
2020-04-14,28.7
2020-04-15,28.75
2020-04-16,29.0
2020-04-17,28.75
2020-04-18,28.2
2020-04-19,28.1
2020-04-20,27.7
2020-04-21,26.6
2020-04-22,25.8
2020-04-23,26.6
2020-04-24,27.1
2020-04-25,27.45
2020-04-26,27.35
2020-04-27,27.0
2020-04-28,27.25
2020-04-29,26.75
2020-04-30,26.95
2020-05-01,27.35
2020-05-02,26.9
2020-05-03,27.2
2020-05-04,27.9
2020-05-05,28.4
2020-05-06,27.65
2020-05-07,27.95
2020-05-08,27.55
2020-05-09,28.15
2020-05-10,26.0
2020-05-11,27.5
2020-05-12,27.45
2020-05-13,28.4
2020-05-14,28.5
2020-05-15,26.5
2020-05-16,28.0
2020-05-17,28.1
2020-05-18,26.1
2020-05-19,28.1
2020-05-20,28.25
2020-05-21,25.8
2020-05-22,27.0
2020-05-23,28.45
2020-05-24,27.85
2020-05-25,27.5
2020-05-26,23.15
2020-05-27,26.75
2020-05-28,28.15
2020-05-29,23.85
2020-05-30,24.9
2020-05-31,27.6
2020-06-01,27.25
2020-06-02,27.2
2020-06-03,27.8
2020-06-04,27.85
2020-06-05,27.7
2020-06-06,26.55
2020-06-07,27.8
2020-06-08,27.85
2020-06-09,26.75
2020-06-10,27.45
2020-06-11,27.85
2020-06-12,27.4
2020-06-13,27.1
2020-06-14,21.6
2020-06-15,24.85
2020-06-16,25.55
2020-06-17,26.95
2020-06-18,25.35
2020-06-19,27.0
2020-06-20,25.5
2020-06-21,25.5
2020-06-22,26.7
2020-06-23,24.2
2020-06-24,26.45
2020-06-25,23.95
2020-06-26,26.7
2020-06-27,26.5
2020-06-28,26.75
2020-06-29,25.5
2020-06-30,26.15
2020-07-01,25.6
2020-07-02,27.3
2020-07-03,26.75
2020-07-04,27.3
2020-07-05,27.2
2020-07-06,24.95
2020-07-07,26.05
2020-07-08,26.65
2020-07-09,27.1
2020-07-10,25.9
2020-07-11,26.05
2020-07-12,24.8
2020-07-13,27.25
2020-07-14,26.5
2020-07-15,26.2
2020-07-16,26.4
2020-07-17,26.3
2020-07-18,24.75
2020-07-19,27.6
2020-07-20,24.6
2020-07-21,26.3
2020-07-22,26.35
2020-07-23,26.65
2020-07-24,26.4
2020-07-25,26.1
2020-07-26,25.45
2020-07-27,25.45
2020-07-28,26.75
2020-07-29,26.0
2020-07-30,25.25
2020-07-31,25.8
2020-08-01,25.4
2020-08-02,25.85
2020-08-03,25.0
2020-08-04,24.8
2020-08-05,25.6
2020-08-06,25.35
2020-08-07,26.25
2020-08-08,26.25
2020-08-09,27.65
2020-08-10,26.9
2020-08-11,26.7
2020-08-12,26.2
2020-08-13,26.95
2020-08-14,27.25
2020-08-15,27.5
2020-08-16,24.2
2020-08-17,26.5
2020-08-18,26.5
2020-08-19,27.1
2020-08-20,28.35
2020-08-21,28.65
2020-08-22,29.6
2020-08-23,27.95
2020-08-24,28.55
2020-08-25,27.3
2020-08-26,27.4
2020-08-27,29.3
2020-08-28,27.3
2020-08-29,27.75
2020-08-30,28.05
2020-08-31,27.35
2020-09-01,27.05
2020-09-02,25.85
2020-09-03,26.8
2020-09-04,26.55
2020-09-05,25.7
2020-09-06,26.9
2020-09-07,28.5
2020-09-08,27.95
2020-09-09,28.45
2020-09-10,28.5
2020-09-11,28.4
2020-09-12,27.25
2020-09-13,27.75
2020-09-14,25.9
2020-09-15,27.8
2020-09-16,28.35
2020-09-17,28.15
2020-09-18,27.95
2020-09-19,28.55
2020-09-20,27.95
2020-09-21,27.75
2020-09-22,28.8
2020-09-23,28.9
2020-09-24,28.45
2020-09-25,26.7
2020-09-26,28.1
2020-09-27,28.4
2020-09-28,29.1
2020-09-29,29.25
2020-09-30,29.0
2020-10-01,29.1
2020-10-02,29.65
2020-10-03,29.5
2020-10-04,29.4
2020-10-05,30.05
2020-10-06,28.7
2020-10-07,29.35
2020-10-08,31.65
2020-10-09,29.7
2020-10-10,30.6
2020-10-11,31.0
2020-10-12,29.7
2020-10-13,29.7
2020-10-14,29.0
2020-10-15,28.7
2020-10-16,30.35
2020-10-17,29.8
2020-10-18,30.25
2020-10-19,29.5
2020-10-20,29.6
2020-10-21,30.45
2020-10-22,30.1
2020-10-23,30.95
2020-10-24,30.1
2020-10-25,29.85
2020-10-26,30.6
2020-10-27,30.3
2020-10-28,27.05
2020-10-29,29.85
2020-10-30,29.85
2020-10-31,30.4
2020-11-01,30.45
2020-11-02,30.95
2020-11-03,26.0
2020-11-04,28.6
2020-11-05,28.85
2020-11-06,28.95
2020-11-07,29.85
2020-11-08,29.5
2020-11-09,29.35
2020-11-10,29.05
2020-11-11,29.75
2020-11-12,29.25
2020-11-13,29.6
2020-11-14,30.5
2020-11-15,30.45
2020-11-16,30.35
2020-11-17,29.6
2020-11-18,30.3
2020-11-19,29.85
2020-11-20,28.85
2020-11-21,29.4
2020-11-22,28.9
2020-11-23,29.95
2020-11-24,30.0
2020-11-25,29.9
2020-11-26,29.35
2020-11-27,29.4
2020-11-28,28.75
2020-11-29,28.6
2020-11-30,29.6
2020-12-01,30.75
2020-12-02,29.55
2020-12-03,29.0
2020-12-04,30.4
2020-12-05,29.65
2020-12-06,29.35
2020-12-07,29.3
2020-12-08,30.15
2020-12-09,29.4
2020-12-10,29.0
2020-12-11,30.0
2020-12-12,29.55
2020-12-13,30.25
2020-12-14,30.45
2020-12-15,30.5
2020-12-16,29.95
2020-12-17,29.85
2020-12-18,30.0
2020-12-19,29.7
2020-12-20,28.95
2020-12-21,29.9
2020-12-22,28.85
2020-12-23,28.15
2020-12-24,27.15
2020-12-25,29.1
2020-12-26,29.0
2020-12-27,28.9
2020-12-28,28.35
2020-12-29,29.6
2020-12-30,29.9
2020-12-31,30.3
2021-01-01,30.0
2021-01-02,30.6
2021-01-03,29.45
2021-01-04,29.85
2021-01-05,29.6
2021-01-06,29.75
2021-01-07,30.0
2021-01-08,28.55
2021-01-09,29.05
2021-01-10,28.0
2021-01-11,29.2
2021-01-12,28.95
2021-01-13,27.35
2021-01-14,27.55
2021-01-15,29.7
2021-01-16,29.65
2021-01-17,28.7
2021-01-18,30.5
2021-01-19,29.0
2021-01-20,28.4
2021-01-21,28.8
2021-01-22,28.4
2021-01-23,27.75
2021-01-24,29.25
2021-01-25,28.4
2021-01-26,28.55
2021-01-27,29.05
2021-01-28,28.7
2021-01-29,27.8
2021-01-30,27.9
2021-01-31,28.15
2021-02-01,28.55
2021-02-02,28.55
2021-02-03,29.45
2021-02-04,29.2
2021-02-05,29.35
2021-02-06,29.75
2021-02-07,29.6
2021-02-08,29.9
2021-02-09,29.1
2021-02-10,30.55
2021-02-11,29.0
2021-02-12,28.95
2021-02-13,31.05
2021-02-14,30.3
2021-02-15,29.9
2021-02-16,27.85
2021-02-17,26.7
2021-02-18,27.6
2021-02-19,29.45
2021-02-20,28.95
2021-02-21,29.0
2021-02-22,29.05
2021-02-23,28.8
2021-02-24,28.45
2021-02-25,27.85
2021-02-26,27.55
2021-02-27,28.5
2021-02-28,27.15
2021-03-01,27.05
2021-03-02,26.95
2021-03-03,28.6
2021-03-04,28.4
2021-03-05,28.85
2021-03-06,29.75
2021-03-07,29.15
2021-03-08,28.65
2021-03-09,28.95
2021-03-10,28.55
2021-03-11,28.9
2021-03-12,29.15
2021-03-13,29.1
2021-03-14,28.6
2021-03-15,28.55
2021-03-16,28.5
2021-03-17,29.35
2021-03-18,28.85
2021-03-19,29.7
2021-03-20,29.5
2021-03-21,28.7
2021-03-22,29.0
2021-03-23,29.65
2021-03-24,29.0
2021-03-25,26.55
2021-03-26,29.35
2021-03-27,28.65
2021-03-28,27.8
2021-03-29,27.3
2021-03-30,28.7
2021-03-31,28.9
2021-04-01,28.85
2021-04-02,29.2
2021-04-03,29.7
2021-04-04,28.8
2021-04-05,27.3
2021-04-06,28.8
2021-04-07,29.9
2021-04-08,29.55
2021-04-09,29.5
2021-04-10,29.5
2021-04-11,29.2
2021-04-12,28.1
2021-04-13,28.1
2021-04-14,28.7
2021-04-15,26.3
2021-04-16,27.7
2021-04-17,27.0
2021-04-18,27.55
2021-04-19,25.55
2021-04-20,26.75
2021-04-21,28.15
2021-04-22,27.2
2021-04-23,28.3
2021-04-24,28.5
2021-04-25,28.55
2021-04-26,28.5
2021-04-27,28.05
2021-04-28,28.25
2021-04-29,27.9
2021-04-30,28.4
2021-05-01,28.35
2021-05-02,27.1
2021-05-03,26.7
2021-05-04,25.55
2021-05-05,26.85
2021-05-06,27.2
2021-05-07,25.85
2021-05-08,28.3
2021-05-09,26.95
2021-05-10,26.6
2021-05-11,23.4
2021-05-12,26.8
2021-05-13,26.75
2021-05-14,23.4
2021-05-15,26.05
2021-05-16,25.85
2021-05-17,26.6
2021-05-18,26.15
2021-05-19,27.65
2021-05-20,27.3
2021-05-21,26.85
2021-05-22,26.95
2021-05-23,26.4
2021-05-24,27.2
2021-05-25,27.05
2021-05-26,28.15
2021-05-27,25.5
2021-05-28,26.05
2021-05-29,27.0
2021-05-30,27.65
2021-05-31,26.6
2021-06-01,26.3
2021-06-02,28.0
2021-06-03,27.65
2021-06-04,26.95
2021-06-05,26.65
2021-06-06,27.7
2021-06-07,27.1
2021-06-08,28.9
2021-06-09,28.2
2021-06-10,26.85
2021-06-11,28.05
2021-06-12,28.7
2021-06-13,28.85
2021-06-14,27.25
2021-06-15,26.45
2021-06-16,28.9
2021-06-17,27.85
2021-06-18,26.4
2021-06-19,26.8
2021-06-20,26.65
2021-06-21,27.85
2021-06-22,27.55
2021-06-23,27.7
2021-06-24,23.3
2021-06-25,25.4
2021-06-26,26.15
2021-06-27,26.5
2021-06-28,26.95
2021-06-29,27.1
2021-06-30,28.25
2021-07-01,26.3
2021-07-02,22.8
2021-07-03,23.95
2021-07-04,24.5
2021-07-05,26.8
2021-07-06,27.15
2021-07-07,
2021-07-08,
2021-07-09,27.45
2021-07-10,27.95
2021-07-11,
2021-07-12,
2021-07-13,
2021-07-14,
2021-07-15,
2021-07-16,
2021-07-17,26.1
2021-07-18,
2021-07-19,29.25
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-24,
2021-07-25,
2021-07-26,
2021-07-27,
2021-07-28,
2021-07-29,
2021-07-30,
2021-07-31,
2021-08-01,
2021-08-02,
2021-08-03,
2021-08-04,
2021-08-05,
2021-08-06,
2021-08-07,
2021-08-08,
2021-08-09,
2021-08-10,
2021-08-11,
2021-08-12,
2021-08-13,
2021-08-14,
2021-08-15,
2021-08-16,
2021-08-17,
2021-08-18,
2021-08-19,
2021-08-20,
2021-08-21,
2021-08-22,
2021-08-23,
2021-08-24,
2021-08-25,
2021-08-26,
2021-08-27,
2021-08-28,
2021-08-29,
2021-08-30,
2021-08-31,
2021-09-01,
2021-09-02,
2021-09-03,
2021-09-04,
2021-09-05,
2021-09-06,
2021-09-07,
2021-09-08,
2021-09-09,
2021-09-10,
2021-09-11,
2021-09-12,
2021-09-13,
2021-09-14,
2021-09-15,
2021-09-16,
2021-09-17,
2021-09-18,
2021-09-19,
2021-09-20,
2021-09-21,
2021-09-22,
2021-09-23,
2021-09-24,
